진료년도,시도,행위코드,환자수,명세서건수,의료행위총사용량,의료행위청구금액
2024,경북,UB113,12,12,18,2038140
2024,경북,UB115,499,538,745,87872750
2024,경북,UB118,1,1,2,290040
2024,경북,UB121,28417,30330,43618,23991533055
2024,경북,UB122,1577,1677,2326,1333734800
2024,경북,UB123,12,12,18,8764020
2024,경북,UB125,507,554,764,386970710
2024,경북,UB131,27775,29289,42653,25718052880
2024,경북,UB132,1579,1648,2340,1472281200
2024,경북,UB133,19,20,31,16497580
2024,경북,UB135,500,527,747,414099450
2024,경북,UD210,1,1,1,346689
2024,경북,UD222,1,1,1,256914
2024,경북,UD232,1,1,1,734790
2024,경북,UD250,1,1,1,375900
2024,경북,UD321,1,1,1,1259696
2024,경북,UD322,1,1,1,1469643
2024,경북,UD410,1,1,1,380678
2024,경북,UD610,1,1,1,346164
2024,경북,UD623,1,1,1,2373431
2024,경북,UD630,1,1,1,1115195
2024,경북,UH010,2,2,4,5080
2024,경북,UH011,1,1,1,1830
2024,경북,UH050,9,9,13,85600
2024,경북,UH060,23,26,43,488618
2024,경북,UH074,2,3,5,199050
2024,경북,UH075,5,6,47,1122360
2024,경북,UH101,9,9,13,64784
2024,경북,UH111,9,17,42,92092
2024,경북,UH116,11,18,32,145592
2024,경북,UH119,10,17,30,145160
2024,경북,UH121,1,2,2,11400
2024,경북,UH126,9,10,20,209067
2024,경북,UH129,1,1,3,44040
2024,경북,UH132,2,2,3,17610
2024,경북,UH135,6,6,10,92800
2024,경북,UH136,20,23,30,371766
2024,경북,UH137,7,8,16,232404
2024,경북,UH138,4,4,8,156090
2024,경북,UH151,1,1,1,3580
2024,경북,UH152,10,11,16,81206
2024,경북,UH153,4,4,4,27338
2024,경북,UH154,3,3,7,56210
2024,경북,UH232,29,31,49,464076
2024,경북,UH233,12,12,12,507021
2024,경북,UH239,5,6,7,488320
2024,경북,UH240,8,12,14,1057420
2024,경북,UH241,6,8,13,1065030
2024,경북,UH390,9,10,17,573410
2024,경북,UH411,24,27,43,137760
2024,경북,UH412,2,2,7,45150
2024,경북,UH413,7,8,9,96072
2024,경북,UH414,2,2,8,184880
2024,경북,UH416,1,1,1,61950
2024,경북,UH500,19,20,28,106423
2024,경북,UH501,1,1,1,5500
2024,경북,UH502,1,1,3,10800
2024,경북,UH503,1,1,1,7612
2024,경북,UH504,115,168,3021,13084304
2024,경북,UH505,3,4,5,53924
2024,경북,UH506,48,60,157,3110193
2024,경북,UH507,2,3,3,59550
2024,경북,UH508,1,1,3,83370
2024,경북,UH510,142,191,381,12974129
2024,경북,UH511,4,5,17,2107940
2024,경북,UH513,55,67,331,23923941
2024,경북,UH514,13,14,27,910728
2024,경북,UH515,46,58,153,2296360
2024,경북,UH517,35,79,218,1438254
2024,경북,UH519,49,102,270,3693586
2024,경북,UH520,1,1,3,57570
2024,경북,UH521,47,101,266,3862706
2024,경북,UH522,1,1,3,61080
2024,경북,UH523,9,12,38,649420
2024,경북,UH524,29,39,96,3012789
2024,경북,UH526,5,5,6,67680
2024,경북,UH527,4,5,7,123200
2024,경북,UH528,1,1,1,24486
2024,경북,UH529,1,1,1,31185
2024,경북,UH530,76,97,172,4749612
2024,경북,UH531,106,134,209,7801164
2024,경북,UH532,77,93,151,6643511
2024,경북,UH533,24,30,34,1978120
2024,경북,UH534,50,79,142,29695416
2024,경북,UH535,80,104,189,43256036
2024,경북,UH536,50,70,114,28647240
2024,경북,UH537,134,189,357,1006254
2024,경북,UH538,131,226,250,2215554
2024,경북,UH539,13,17,21,219742
2024,경북,UH540,40,49,75,1150610
2024,경북,UH541,41,46,71,1462340
2024,경북,UH542,8,10,10,242205
2024,경북,UH545,88,121,162,705354
2024,경북,UH546,11,13,33,705969
2024,경북,UH547,2,3,3,124410
2024,경북,UH549,16,18,22,184323
2024,경북,UH551,29,46,46,275958
2024,경북,UH554,1,5,5,285560
2024,경북,UH555,40,72,72,367053
2024,경북,UH556,5,6,6,77501
2024,경북,UH557,17,19,37,206460
2024,경북,UH558,161,203,479,13513934
2024,경북,UH559,76,76,76,9500770
2024,경북,UH560,41,69,114,5704419
2024,경북,UH564,16,19,37,484330
2024,경북,UH565,1,1,1,234480
2024,경북,UH569,3,3,3,290580
2024,경북,UH575,100,153,153,10234102
2024,경북,UH576,55,80,144,4489589
2024,경북,UH577,4,4,4,124800
2024,경북,UH578,1,8,8,95520
2024,경북,UH579,1,2,2,38280
2024,경북,UH580,1,2,2,46600
2024,경북,UH581,76,98,159,16099329
2024,경북,UH583,188,253,349,3378240
2024,경북,UH584,26,34,66,1225057
2024,경북,UH585,40,53,78,2386552
2024,경북,UH586,18,20,24,1598940
2024,경북,UH587,1,1,1,104610
2024,경북,UH588,1,1,1,185840
2024,경북,UH589,3,4,6,1558734
2024,경북,UH590,1,1,1,34640
2024,경북,UH591,3,3,8,273455
2024,경북,UH592,10,13,13,386250
2024,경북,UH593,2,2,2,61955
2024,경북,UH603,1,1,1,35684
2024,경북,UH612,1,1,1,84600
2024,경북,UH622,2,2,2,29680
2024,경북,UH624,1,1,1,36230
2024,경북,UH629,3,3,3,377130
2024,경북,UH634,1,1,1,164170
2024,경북,UH639,2,2,3,94260
2024,경북,UH642,18,36,63,4340903
2024,경북,UH645,1,1,1,133010
2024,경북,UH660,11,14,20,524747
2024,경북,UH664,3,3,4,1315166
2024,경북,UH665,2,2,2,1323420
2024,경북,UH666,1,1,1,878976
2024,경북,UH667,3,4,5,1106100
2024,경북,UH668,4,4,5,1002456
2024,경북,UH669,2,2,3,1021920
2024,경북,UH670,7,10,10,2220066
2024,경북,UH671,3,3,4,401720
2024,경북,UH672,1,1,1,238445
2024,경북,UH674,1,1,1,448780
2024,경북,UX001,8005,8911,11060,38316924
2024,경북,UX002,217,219,280,4511244
2024,경북,UX021,1,1,1,17660
2024,경북,UX044,2,2,2,229780
2024,경북,UX102,12,12,12,1064400
2024,경북,UY101,14145,16266,20100,183844744
2024,경북,UY102,217,225,253,24731760
2024,경북,UY103,749,808,1070,116842148
2024,경북,V2201,46816,55402,77982,4863643700
2024,경북,V2202,12,13,15,872400
2024,경북,V2300,3,3,3,132060
2024,경북,V2301,52502,60325,73028,4134613610
2024,경북,V2302,1440,1506,1791,94638000
2024,경북,V2700,1356,1374,2139,88854060
2024,경북,V2800,14,14,14,3024140
2024,경북,V3200,2,2,2,107520
2024,경북,V3201,4,5,5,376350
2024,경북,V3202,12683,15154,15161,1223812210
2024,경북,V3203,10027,11272,11276,727495400
2024,경북,V3212,3,3,3,241920
2024,경북,V3213,1757,1818,1818,136840860
2024,경북,V3214,1,1,1,72580
2024,경북,V4200,2,2,2,21200
2024,경북,V4201,1,1,1,14840
2024,경북,V4202,6218,6699,6701,96988690
2024,경북,V4203,2467,2632,2632,35864040
2024,경북,V4213,12026,13895,13901,219374390
2024,경북,V4301,15,17,17,232220
2024,경북,V4302,7066,7923,7925,111132280
2024,경북,V4303,23935,27603,27603,348465610
2024,경북,V4304,8340,9740,9740,117393500
2024,경북,V4312,14456,16483,16485,242650450
2024,경북,V4500,15,15,15,159000
2024,경북,V4501,1302,1320,1320,19663020
2024,경북,V5200,3002,3211,7028,906826000
2024,경북,V5210,1249,1274,3216,497933280
2024,경북,V5500,262,270,1139,146965170
2024,경북,V6001,5814,6005,6007,316328620
2024,경북,V6002,109,113,113,19721890
2024,경북,V7000,242208,312900,313023,1289652700
2024,경북,V7100,91,94,94,1245500
2024,경북,V8100,982,993,993,80075520
2024,경북,V8200,191,192,192,20127360
2024,경북,V9000,1,1,1,225690
2024,경북,VA200,43765,53013,53023,3751907480
2024,경북,VA210,20767,24882,24896,1937911290
2024,경북,VA300,51593,60734,60744,3764305680
2024,경북,VA310,21657,24782,24798,1690231680
2024,경북,VA400,102571,130014,130059,3250898490
2024,경북,VA500,2,2,2,141520
2024,경북,VA510,1825,1855,1855,144393200
2024,경북,WG201,412,418,497,65521500
2024,경북,WG202,401,542,2050,184374420
2024,경북,WG301,103,103,144,18015300
2024,경북,WG302,67,96,367,31117050
2024,경북,WH200,391,393,455,44072990
2024,경북,WH300,90,90,123,11322120
2024,경북,WJ208,1,1,1,126280
2024,경북,WJ209,1,1,1,47020
2024,경북,WJ222,156,228,6703,3050594050
2024,경북,WJ282,1,1,3,1333560
2024,경북,WJ301,44,50,1056,383804330
2024,경북,WJ309,3,3,3,124290
2024,경북,WJ321,42,62,817,295349650
2024,경북,WJ361,21,21,183,66498800
2024,경북,WJ381,14,20,192,69311190
2024,경북,WK222,20,20,61,33965670
2024,경북,WK321,2,2,4,1601810
2024,경북,WL200,1,1,1,270130
2024,경북,WL202,2,2,2,526820
2024,경북,WL222,60,61,94,47069110
2024,경북,WL301,44,44,128,56073700
2024,경북,WL321,41,41,112,49656110
2024,경북,WM211,76,76,1563,568652150
2024,경북,WM232,26,37,706,243489400
2024,경북,WM241,167,205,2655,1029261560
2024,경북,WM251,56,70,914,336763770
2024,경북,WM262,11,12,76,24819320
2024,경북,WM271,55,58,505,184283750
2024,경북,WM281,14,15,178,61522850
2024,경북,WN202,4,5,41,17452470
2024,경북,WN211,36,39,302,146689120
2024,경북,WN221,12,12,59,27147280
2024,경북,WO202,17,17,34,13408580
2024,경북,WO211,173,175,419,191587940
2024,경북,WO221,41,41,98,40932130
2024,경북,WP211,67,67,67,8665720
2024,경북,WP212,37,54,83,7102770
2024,경북,WP240,1,1,3,833040
2024,경북,WP250,8,8,40,9973300
2024,경북,WQ100,1,1,1,35880
2024,경북,WQ200,146,146,146,3803280
2024,경북,WU100,1,1,1,32760
2024,경북,WU200,821,831,871,27436500
2024,경북,WU210,281,281,293,11643820
2024,경북,WU220,225,225,255,14476350
2024,경북,WU230,1107,1110,1111,81929090
2024,경북,WU240,1599,1602,1645,23359000
2024,경북,WU250,52,53,80,3153160
2024,경북,WU300,14,14,14,423360
2024,경북,WU310,21,21,27,1030050
2024,경북,WU320,32,32,42,2289000
2024,경북,WU330,30,30,39,2763150
2024,경북,WU340,76,76,101,1375620
2024,경북,WU350,7,7,11,415910
2024,경북,WU501,1367,1370,1387,15908890
2024,경북,WU502,1,1,1,11470
2024,경북,WU503,4,4,4,45880
2024,경북,X1001,2,3,8,820800
2024,경북,X1002,3,3,5,560600
2024,경북,X2021,4880,6495,14763,779423080
2024,경북,X2022,9884,14009,30846,1767447900
2024,경북,X2032,5,7,9,406050
2024,경북,X2042,1125,1226,5593,342514880
2024,경북,X2062,4,4,20,1137200
2024,경북,X2081,735,897,10585,555407040
2024,경북,X2082,1113,1592,20138,1171276070
2024,경북,X2101,1,1,3,159930
2024,경북,X2111,39,68,141,5155270
2024,경북,X2112,912,1417,3031,185422500
2024,경북,X2121,6,7,50,2721820
2024,경북,X2122,9,12,86,4674000
2024,경북,X2501,2,2,2,325260
2024,경북,X2511,289,516,973,158900630
2024,경북,X2513,11,16,46,6042470
2024,경북,X7000,37,63,190,9970699
2024,경북,X7001,1,1,2,88814
2024,경북,X9002,1,1,1,570
2024,경북,Y2200,111727,143694,2569270,13105252410
2024,경북,Y2300,49831,153484,8334552,40287290957
2024,경북,Y2400,14662,18531,274057,1216561300
2024,경북,Y3200,28901,39659,903186,5828862780
2024,경북,Y3300,12274,59014,3929203,24120574120
2024,경북,Y5000,2689,5969,31921,76614090
2024,경북,Y5001,1,1,6,40620
2024,경북,Y6200,523,525,4427,28620010
2024,경북,Y6300,1018,1025,7428,45834280
2024,경북,Y6400,346,346,2310,14252920
2024,경북,Y7000,502,2162,121615,632525680
2024,경북,Y7001,8320,38954,2335094,12142758220
2024,경북,Z0010,136672,252163,9060332,5617682330
2024,경북,Z0011,148099,270215,9500558,5415582300
2024,경북,Z0020,16174,36567,421725,489208551
2024,경북,Z0030,128058,299874,13913987,3061264030
2024,경북,Z4201,1,1,1,1760
2024,경남,10010,1,1,1,425000
2024,경남,10100,598001,823632,896937,12928329130
2024,경남,10101,25174,28054,28062,462606250
2024,경남,10103,3785,4592,4602,81929920
2024,경남,10180,1,1,1,502380
2024,경남,10200,483436,4333330,4659835,42565793690
2024,경남,10201,14211,75956,75966,807561980
2024,경남,10203,3282,27132,27237,335194560
2024,경남,10221,1,1,1,3650
2024,경남,11205,2,2,9,4230
2024,경남,11215,239,1426,1426,213900
2024,경남,11600,329,347,350,5246860
2024,경남,11700,2521,4618,5071,74610820
2024,경남,11800,13726,79710,79949,435717880
2024,경남,11900,3,3,3,19920
2024,경남,12060,1,1,1,5000
2024,경남,13021,2,2,11,12540
2024,경남,13031,367,571,9241,11274020
2024,경남,13032,119,274,2652,6815640
2024,경남,13033,163,369,4828,26346200
2024,경남,13034,165,264,3346,27682380
2024,경남,13035,105,216,1675,20666000
2024,경남,13130,3240,6803,79279,367437480
2024,경남,13803,366,569,8692,9561200
2024,경남,13942,366,569,8692,41721600
2024,경남,13952,2528,16705,16705,26728000
2024,경남,152J2,2,2,9,886950
2024,경남,15317,1,1,1,39020
2024,경남,15337,1,1,1,45650
2024,경남,15357,1,1,1,62430
2024,경남,153A0,12,14,5,202076
2024,경남,153A1,3,3,23,1656660
2024,경남,153A2,191,283,4055,256678310
2024,경남,153A3,70,79,902,52072480
2024,경남,153A4,20,21,285,12545490
2024,경남,153A5,12,12,101,4021820
2024,경남,153D6,242,491,5163,199051910
2024,경남,15300,259,322,5865,476961210
2024,경남,153H6,165,265,2785,140173210
2024,경남,153J0,66,76,31,2048242
2024,경남,153J1,630,1641,15364,1739842930
2024,경남,153J2,885,1568,16399,1665815500
2024,경남,153J3,545,869,9512,890739250
2024,경남,153J4,397,521,4908,413814130
2024,경남,153J5,499,754,8142,620836930
2024,경남,153J9,13,15,112,4379140
2024,경남,153JA,276,710,6345,798496070
2024,경남,153M6,545,1047,11993,739835350
2024,경남,153N0,14,14,6,495634
2024,경남,153N1,98,127,1313,179457010
2024,경남,153N2,67,74,484,60286410
2024,경남,153N3,83,98,895,100881760
2024,경남,153N4,20,20,201,17904210
2024,경남,153N5,39,48,375,34621560
2024,경남,153NA,29,29,380,57305500
2024,경남,153R6,134,247,2953,218483820
2024,경남,153S0,14,19,11,1034550
2024,경남,153S1,66,75,1016,155712150
2024,경남,153S2,367,517,4765,669455570
2024,경남,153S3,55,63,409,53811160
2024,경남,153S4,175,214,1651,196978520
2024,경남,153S5,125,230,1831,197304430
2024,경남,153S9,44,118,781,42425650
2024,경남,153SA,8,9,59,10384850
2024,경남,153V6,213,669,6818,588274770
2024,경남,15440,8,8,15,808030
2024,경남,154A6,104,131,611,21403505
2024,경남,154J6,389,681,6025,332666990
2024,경남,15591,1,1,1,37930
2024,경남,15903,94,487,3497,
2024,경남,16322,2,2,11,30580
2024,경남,18300,6,25,25,1031000
2024,경남,20010,306,330,331,1808444
2024,경남,20020,1976,2878,2899,16559002
2024,경남,20023,576,628,636,7881664
2024,경남,20030,1586,1850,1850,12055562
2024,경남,20031,968,1013,1013,5521396
2024,경남,20032,14179,16302,16352,84712029
2024,경남,29003,9,9,10,61715
2024,경남,29004,491,563,564,11078023
2024,경남,29005,39,39,39,1370580
2024,경남,29011,1,1,1,
2024,경남,29012,12,12,12,
2024,경남,30010,212711,1717765,1717793,1992605687
2024,경남,30020,26342,58142,58155,77455711
2024,경남,30030,24701,46493,46519,70209769
2024,경남,30040,2987,4662,4667,7909897
2024,경남,30050,7541,13676,13680,25499336
2024,경남,30060,1063,1820,1820,3763914
2024,경남,30070,6444,13593,13608,30414245
2024,경남,30080,336,475,475,1137960
2024,경남,30090,93,118,118,301405
2024,경남,30100,1622,2877,2877,7875166
2024,경남,30110,21,23,23,65462
2024,경남,30120,55,85,85,268671
2024,경남,30130,14,25,25,79977
2024,경남,30140,513,866,866,3117322
2024,경남,30150,603,1072,1072,4019593
2024,경남,30160,643,1175,1175,5554017
2024,경남,30180,89,123,123,733414
2024,경남,30190,15,20,20,139385
2024,경남,30200,2048,2972,22615,27859941
2024,경남,40011,266781,1640770,1661403,6964199551
2024,경남,40012,560392,3532701,4385532,25380278626
2024,경남,40030,1197,8140,8335,38094309
2024,경남,40040,3667,14042,14265,59625909
2024,경남,40050,47125,256881,271742,1127906362
2024,경남,40060,268995,1456488,1728512,7627985961
2024,경남,40070,167911,775070,861032,3967040777
2024,경남,40080,392349,2389767,3001513,13611352295
2024,경남,40091,353616,1923176,2115260,8359974845
2024,경남,40092,2529,14268,60512,235858387
2024,경남,40100,3032,14791,33556,121828315
2024,경남,40121,651,1655,5357,19988583
2024,경남,40122,57,147,575,1984635
2024,경남,40123,78,162,854,2951885
2024,경남,40124,645,941,1162,4565899
2024,경남,40125,403,1178,1187,4763234
2024,경남,40126,52,91,91,364840
2024,경남,40127,194,238,238,985320
2024,경남,40128,10,11,11,48430
2024,경남,40129,75,127,155,650076
2024,경남,40131,3397,6653,12591,47365598
2024,경남,40132,2114,5780,7103,29898996
2024,경남,40133,1305,5750,5782,25902633
2024,경남,40134,369,572,1569,6512299
2024,경남,40304,33605,176833,228119,2569943004
2024,경남,40305,2943,11253,18159,202940424
2024,경남,40306,122295,721101,911753,4280916317
2024,경남,40307,193148,942433,1393662,5594612798
2024,경남,40312,267509,891216,918072,8536095114
2024,경남,40313,117523,490826,528865,7422678500
2024,경남,40321,233991,1292621,1645247,8518533530
2024,경남,40322,12866,46323,47775,294248219
2024,경남,40323,3872,21766,25286,165646343
2024,경남,40400,313265,551167,558913,2437343063
2024,경남,40700,127695,632680,657295,1566630099
2024,경남,40701,419838,2191942,2305096,4240311829
2024,경남,40702,7300,20705,22294,50506161
2024,경남,40710,59896,219630,223655,5588656571
2024,경남,40720,4851,22865,24427,1040615621
2024,경남,40721,12287,45568,47957,2030878050
2024,경남,40730,8,35,35,2259250
2024,경남,45501,58,183,216,1614695
2024,경남,45502,6,7,11,187209
2024,경남,45510,1,1,1,12524
2024,경남,45520,10,10,127,1058099
2024,경남,45550,6,8,165,1903196
2024,경남,45560,8,9,25,427800
2024,경남,45571,266,427,7205,61548730
2024,경남,45572,36,124,369,5729107
2024,경남,45580,26,52,1371,16523292
2024,경남,45590,8,20,66,1536980
2024,경남,51030,5,10,14,80500
2024,경남,59001,210,1277,1281,21668551
2024,경남,59002,133,882,1087,20893325
2024,경남,59003,485,2177,2177,86341842
2024,경남,59004,46,397,397,15877854
2024,경남,59102,438,441,441,4951750
2024,경남,59103,322,2117,2117,46949284
2024,경남,62200,2,2,27,137970
2024,경남,62300,4884,11025,309229,1489129800
2024,경남,62400,466,791,18261,81079000
2024,경남,63300,166,233,8845,54626890
2024,경남,63400,2,2,12,74040
2024,경남,67001,16,50,8479,44090800
2024,경남,70010,1867,4594,126125,78257300
2024,경남,70011,3415,7527,193086,110146540
2024,경남,70020,98,142,1706,1981040
2024,경남,70030,3808,8566,232862,51271930
2024,경남,70064,1,1,1,15000
2024,경남,70098,2,2,2,20000
2024,경남,70813,1,1,1,1000
2024,경남,70814,3,7,7,7000
2024,경남,70913,1,1,1,20000
2024,경남,71024,1,1,1,10000
2024,경남,85002,2,2,2,
2024,경남,90033,591,607,607,12528480
2024,경남,90034,52,72,72,1077120
2024,경남,90401,25338,50959,50959,2396771010
2024,경남,90411,22151,44464,44464,2088893520
2024,경남,90412,89,137,146,3429540
2024,경남,90421,3193,6407,6407,220272660
2024,경남,90422,1,2,2,34380
2024,경남,91000,444,5378,5378,534799630
2024,경남,91001,297,441,441,1252440
2024,경남,91002,234,343,343,974120
2024,경남,91003,1,1,1,2840
2024,경남,91004,8,9,9,25560
2024,경남,92012,2,2,2,728
2024,경남,94100,17095,18762,18763,56289000
2024,경남,A0300,4,4,4,549580
2024,경남,A0391,28,31,68,12549600
2024,경남,A1100,18,33,166,11281800
2024,경남,A1101,3,4,16,1308620
2024,경남,A1111,18,44,919,76044330
2024,경남,A1152,1,1,11,759440
2024,경남,A1191,479,1617,32522,2681301730
2024,경남,A1192,33,64,1269,101702140
2024,경남,A1900,1,1,1,18010
2024,경남,A2100,628,1529,21282,1216124720
2024,경남,A2101,77,217,4845,340863760
2024,경남,A2102,53,138,3554,242066360
2024,경남,A2111,383,1542,40748,2916944260
2024,경남,A2112,17,38,799,56219710
2024,경남,A2152,31,74,1875,108085460
2024,경남,A2153,38,92,2249,122628180
2024,경남,A2191,9342,54579,1359360,99295043420
2024,경남,A2192,305,1170,30404,2149022090
2024,경남,A2193,5,17,433,29005890
2024,경남,A2900,235,367,485,7905160
